src/chess/Cell.java:13:	Avoid short class names like Cell
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:372:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:372:	Avoid using if...else statements without curly braces
src/chess/Main.java:374:	Avoid using if...else statements without curly braces
src/chess/Main.java:378:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:378:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:378:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:378:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:380:	Local variable 'newlist' could be declared final
src/chess/Main.java:381:	Found 'DD'-anomaly for variable 'newboardstate' (lines '381'-'388').
src/chess/Main.java:382:	Avoid variables with short names like it
src/chess/Main.java:382:	Local variable 'it' could be declared final
src/chess/Main.java:383:	Avoid variables with short names like x
src/chess/Main.java:383:	Avoid variables with short names like y
src/chess/Main.java:383:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:386:	Avoid using for statements without curly braces
src/chess/Main.java:388:	Avoid instantiating new objects inside loops
src/chess/Main.java:388:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:388:	Found 'DD'-anomaly for variable 'newboardstate' (lines '388'-'388').
src/chess/Main.java:388:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:390:	Local variable 'tempc' could be declared final
src/chess/Main.java:391:	Avoid using if statements without curly braces
src/chess/Main.java:391:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:391:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:391:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:392:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:392:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:392:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Found 'DD'-anomaly for variable 'x' (lines '394'-'400').
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:395:	Found 'DD'-anomaly for variable 'y' (lines '395'-'401').
src/chess/Main.java:395:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:396:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:396:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:396:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:398:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:403:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:403:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:403:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:404:	Avoid using if statements without curly braces
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Useless parentheses.
src/chess/Main.java:405:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:410:	Comment is too large: Line too long
src/chess/Main.java:411:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:411:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:411:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:411:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:411:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:413:	Local variable 'newlist' could be declared final
src/chess/Main.java:414:	Found 'DD'-anomaly for variable 'newboardstate' (lines '414'-'421').
src/chess/Main.java:415:	Avoid variables with short names like it
src/chess/Main.java:415:	Local variable 'it' could be declared final
src/chess/Main.java:416:	Avoid variables with short names like x
src/chess/Main.java:416:	Avoid variables with short names like y
src/chess/Main.java:416:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:419:	Avoid using for statements without curly braces
src/chess/Main.java:421:	Avoid instantiating new objects inside loops
src/chess/Main.java:421:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:421:	Found 'DD'-anomaly for variable 'newboardstate' (lines '421'-'421').
src/chess/Main.java:421:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:422:	Local variable 'tempc' could be declared final
src/chess/Main.java:423:	Avoid using if statements without curly braces
src/chess/Main.java:423:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:423:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:423:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:424:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:424:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:424:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Found 'DD'-anomaly for variable 'x' (lines '426'-'432').
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:427:	Found 'DD'-anomaly for variable 'y' (lines '427'-'433').
src/chess/Main.java:427:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:428:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:428:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:428:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:430:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:435:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:435:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:435:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:436:	Avoid using if statements without curly braces
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Useless parentheses.
src/chess/Main.java:437:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:442:	Comment is too large: Line too long
src/chess/Main.java:443:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:443:	publicMethodCommentRequirement Required
src/chess/Main.java:445:	Found 'DU'-anomaly for variable 'dlist' (lines '445'-'461').
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:450:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:452:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:453:	Found 'DD'-anomaly for variable 'dlist' (lines '453'-'454').
src/chess/Main.java:453:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:453:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:453:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:453:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:454:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:454:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:455:	Avoid using if statements without curly braces
src/chess/Main.java:455:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:455:	Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()
src/chess/Main.java:456:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:469:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:470:	Avoid using if statements without curly braces
src/chess/Main.java:508:	Comment is too large: Line too long
src/chess/Main.java:511:	Avoid really long methods.
src/chess/Main.java:511:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:511:	The method 'mouseClicked' has a Cyclomatic Complexity of 29.
src/chess/Main.java:511:	The method 'mouseClicked' has a Modified Cyclomatic Complexity of 24.
src/chess/Main.java:511:	The method 'mouseClicked' has a Standard Cyclomatic Complexity of 24.
src/chess/Main.java:511:	The method mouseClicked() has an NPath complexity of 834
src/chess/Main.java:511:	publicMethodCommentRequirement Required
src/chess/Main.java:518:	Avoid using if statements without curly braces
src/chess/Main.java:518:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:523:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:525:	Avoid using if...else statements without curly braces
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:528:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Avoid using if...else statements without curly braces
src/chess/Main.java:530:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:530:	Avoid using if statements without curly braces
src/chess/Main.java:543:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:545:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:545:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:549:	Avoid using if statements without curly braces
src/chess/Main.java:552:	Avoid using if statements without curly braces
src/chess/Main.java:555:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:557:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:561:	Avoid using if statements without curly braces
src/chess/Main.java:566:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:566:	Avoid using if statements without curly braces
src/chess/Main.java:566:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:570:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:571:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:583:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:588:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:588:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:595:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:597:	Avoid using if...else statements without curly braces
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:600:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Avoid using if...else statements without curly braces
src/chess/Main.java:602:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:602:	Avoid using if statements without curly braces
src/chess/Main.java:610:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:611:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:617:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:617:	publicMethodCommentRequirement Required
src/chess/Main.java:621:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:621:	publicMethodCommentRequirement Required
src/chess/Main.java:625:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:625:	publicMethodCommentRequirement Required
src/chess/Main.java:629:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:629:	publicMethodCommentRequirement Required
src/chess/Main.java:634:	Each class should declare at least one constructor
src/chess/Main.java:634:	To avoid mistakes add a comment at the beginning of the START nested class if you want a default access modifier
src/chess/Main.java:634:	headerCommentRequirement Required
src/chess/Main.java:639:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:639:	publicMethodCommentRequirement Required
src/chess/Main.java:671:	Each class should declare at least one constructor
src/chess/Main.java:671:	To avoid mistakes add a comment at the beginning of the TimeChange nested class if you want a default access modifier
src/chess/Main.java:671:	headerCommentRequirement Required
src/chess/Main.java:674:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:674:	publicMethodCommentRequirement Required
src/chess/Main.java:681:	The class 'SelectHandler' has a Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:681:	The class 'SelectHandler' has a Modified Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:681:	The class 'SelectHandler' has a Standard Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:681:	To avoid mistakes add a comment at the beginning of the SelectHandler nested class if you want a default access modifier
src/chess/Main.java:681:	headerCommentRequirement Required
src/chess/Main.java:683:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Main.java:683:	Private field 'color' could be made final; it is only initialized in the declaration or constructor.
src/chess/Main.java:683:	fieldCommentRequirement Required
src/chess/Main.java:685:	Avoid variables with short names like i
src/chess/Main.java:685:	Parameter 'i' is not assigned and could be declared final
src/chess/Main.java:690:	Found 'UR'-anomaly for variable 's' (lines '690'-'733').
src/chess/Main.java:690:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:690:	The method 'actionPerformed' has a Cyclomatic Complexity of 16.
src/chess/Main.java:690:	The method 'actionPerformed' has a Modified Cyclomatic Complexity of 16.
src/chess/Main.java:690:	The method 'actionPerformed' has a Standard Cyclomatic Complexity of 16.
src/chess/Main.java:690:	The method actionPerformed() has an NPath complexity of 4500000
src/chess/Main.java:690:	publicMethodCommentRequirement Required
src/chess/Main.java:693:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:694:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:694:	Avoid variables with short names like n
src/chess/Main.java:694:	Found 'DD'-anomaly for variable 'n' (lines '694'-'706').
src/chess/Main.java:694:	Found 'DU'-anomaly for variable 'n' (lines '694'-'742').
src/chess/Main.java:695:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:695:	Avoid variables with short names like jc
src/chess/Main.java:695:	Found 'DU'-anomaly for variable 'jc' (lines '695'-'742').
src/chess/Main.java:695:	Local variable 'jc' could be declared final
src/chess/Main.java:696:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:696:	Found 'DU'-anomaly for variable 'ojc' (lines '696'-'742').
src/chess/Main.java:696:	Local variable 'ojc' could be declared final
src/chess/Main.java:697:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:697:	Avoid variables with short names like pl
src/chess/Main.java:697:	Found 'DU'-anomaly for variable 'pl' (lines '697'-'742').
src/chess/Main.java:697:	Local variable 'pl' could be declared final
src/chess/Main.java:699:	Local variable 'opl' could be declared final
src/chess/Main.java:700:	Avoid using if statements without curly braces
src/chess/Main.java:700:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:701:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:702:	Found 'DU'-anomaly for variable 'det' (lines '702'-'742').
src/chess/Main.java:702:	Local variable 'det' could be declared final
src/chess/Main.java:703:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:703:	Avoid variables with short names like PL
src/chess/Main.java:703:	Found 'DU'-anomaly for variable 'PL' (lines '703'-'742').
src/chess/Main.java:703:	Local variable 'PL' could be declared final
src/chess/Main.java:703:	Variables should start with a lowercase character, 'PL' starts with uppercase character.
src/chess/Main.java:704:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:704:	Avoid using if statements without curly braces
src/chess/Main.java:705:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:706:	Found 'DU'-anomaly for variable 'n' (lines '706'-'742').
src/chess/Main.java:706:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:707:	Avoid variables with short names like it
src/chess/Main.java:707:	Local variable 'it' could be declared final
src/chess/Main.java:707:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:708:	Local variable 'oit' could be declared final
src/chess/Main.java:708:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:711:	Avoid variables with short names like p
src/chess/Main.java:711:	Local variable 'p' could be declared final
src/chess/Main.java:712:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:712:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:718:	Avoid variables with short names like p
src/chess/Main.java:718:	Local variable 'p' could be declared final
src/chess/Main.java:719:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:719:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:720:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:724:	Avoid using if statements without curly braces
src/chess/Main.java:727:	Avoid using if...else statements without curly braces
src/chess/Main.java:729:	Avoid using if...else statements without curly braces
src/chess/Main.java:731:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:732:	Avoid using for statements without curly braces
src/chess/Main.java:732:	Local variable 's' could be declared final
src/chess/Main.java:733:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:733:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:738:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:739:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:740:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:748:	To avoid mistakes add a comment at the beginning of the Handler nested class if you want a default access modifier
src/chess/Main.java:748:	headerCommentRequirement Required
src/chess/Main.java:749:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Main.java:749:	Private field 'color' could be made final; it is only initialized in the declaration or constructor.
src/chess/Main.java:749:	fieldCommentRequirement Required
src/chess/Main.java:750:	Avoid variables with short names like i
src/chess/Main.java:750:	Parameter 'i' is not assigned and could be declared final
src/chess/Main.java:755:	Avoid variables with short names like e
src/chess/Main.java:755:	Parameter 'e' is not assigned and could be declared final
src/chess/Main.java:755:	The method actionPerformed() has an NPath complexity of 1250
src/chess/Main.java:755:	publicMethodCommentRequirement Required
src/chess/Main.java:757:	Avoid variables with short names like n
src/chess/Main.java:757:	Found 'DD'-anomaly for variable 'n' (lines '757'-'762').
src/chess/Main.java:758:	Avoid variables with short names like j
src/chess/Main.java:758:	Local variable 'j' could be declared final
src/chess/Main.java:759:	Avoid variables with short names like N
src/chess/Main.java:759:	Local variable 'N' could be declared final
src/chess/Main.java:759:	Variables should start with a lowercase character, 'N' starts with uppercase character.
src/chess/Main.java:760:	Avoid variables with short names like it
src/chess/Main.java:760:	Found 'DU'-anomaly for variable 'it' (lines '760'-'794').
src/chess/Main.java:760:	Local variable 'it' could be declared final
src/chess/Main.java:760:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:761:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:761:	Found 'DU'-anomaly for variable 'det' (lines '761'-'794').
src/chess/Main.java:761:	Local variable 'det' could be declared final
src/chess/Main.java:764:	Avoid if (x != y) ..; else ..;
src/chess/Main.java:769:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:769:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:771:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:774:	Avoid if (x != y) ..; else ..;
src/chess/Main.java:774:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:775:	Local variable 'tem' could be declared final
src/chess/Main.java:776:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:778:	Avoid using if...else statements without curly braces
src/chess/Main.java:780:	Avoid using if...else statements without curly braces
src/chess/Main.java:782:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:782:	Avoid using if...else statements without curly braces
src/chess/Main.java:785:	Avoid using if...else statements without curly braces
src/chess/Main.java:786:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:790:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:791:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:792:	Potential violation of Law of Demeter (object not created locally)
src/chess/Player.java:20:	Comment is too large: Line too long
src/chess/Player.java:23:	The class 'Player' has a Cyclomatic Complexity of 3 (Highest = 13).
src/chess/Player.java:23:	The class 'Player' has a Modified Cyclomatic Complexity of 3 (Highest = 13).
src/chess/Player.java:23:	The class 'Player' has a Standard Cyclomatic Complexity of 3 (Highest = 13).
src/chess/Player.java:26:	Field name has the same name as a method
src/chess/Player.java:26:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Player.java:26:	Private field 'name' could be made final; it is only initialized in the declaration or constructor.
src/chess/Player.java:26:	fieldCommentRequirement Required
src/chess/Player.java:27:	Field gamesplayed has the same name as a method
src/chess/Player.java:27:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Player.java:27:	fieldCommentRequirement Required
src/chess/Player.java:28:	Field gameswon has the same name as a method
src/chess/Player.java:28:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Player.java:28:	fieldCommentRequirement Required
src/chess/Player.java:31:	Parameter 'name' is not assigned and could be declared final
src/chess/Player.java:31:	publicMethodCommentRequirement Required
src/chess/Player.java:35:	Avoid instantiating Integer objects. Call Integer.valueOf() instead.
src/chess/Player.java:36:	Avoid instantiating Integer objects. Call Integer.valueOf() instead.
src/chess/Player.java:40:	publicMethodCommentRequirement Required
src/chess/Player.java:46:	publicMethodCommentRequirement Required
src/chess/Player.java:52:	publicMethodCommentRequirement Required
